"Severity","Distance.mi.","Description","Start_Lat","Start_Lng","City","County","State","Start_Time","End_Time","Timezone","Temperature.F.","Wind_Chill.F.","Humidity...","Pressure.in.","Visibility.mi.","Wind_Direction","Wind_Speed.mph.","Precipitation.in.","Weather_Condition","Amenity","Bump","Crossing","Junction","No_Exit","Traffic_Calming","Traffic_Signal","Duration","Time_of_Day"
3,0,"At Viaduct St/Exit 257 - Accident.",38.48569,-90.76409,"Pacific","Franklin","MO","2020-05-28 12:39:47","2020-05-28 12:54:47","US/Central",79,79,56,29.36,10,"SSW",10,0,"Fair","False","False","False","False","False","False","False",15,"Afternoon"
3,0,"Lane blocked due to accident on I-20 Eastbound in Foster Park.",32.674873,-97.380516,"Fort Worth","Tarrant","TX","2019-12-20 09:24:56","2019-12-20 10:46:32","US/Central",46,44,66,29.58,10,"SE",5,0,"Cloudy","False","False","False","False","False","False","False",81.6,"Night"
3,0,"Two lanes blocked due to accident on I-95 Southbound at Exits 29 29A 29B FL-838 Sunrise Blvd.",26.137371,-80.168808,"Fort Lauderdale","Broward","FL","2019-07-27 22:32:12","2019-07-27 23:19:10","US/Eastern",81,81,77,30.13,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",46.9666666666667,"Night"
3,0,"Right lane closed due to accident on I-5 Northbound after exit 301.",45.52013,-122.665298,"Portland","Multnomah","OR","2021-06-07 10:32:46","2021-06-07 11:01:10","US/Pacific",57,57,57,29.95,10,"E",5,0,"Mostly Cloudy","False","False","False","False","False","False","False",28.4,"Morning"
3,0,"Center lane blocked due to accident on I-95 Cross Bronx Expy Southbound at Exits 1C-D 1D-C-B I-87 Exit 7N-S.",40.844788,-73.925468,"Bronx","Bronx","NY","2020-02-07 17:47:27","2020-02-07 19:47:41","US/Eastern",37,26,54,29.37,10,"W",23,0,"Mostly Cloudy / Windy","False","False","False","False","False","False","False",120.233333333333,"Afternoon"
3,0,"#3 lane blocked due to crash on I-680 Southbound before Exit 41 El Pintado Rd.",37.836445,-122.011879,"Danville","Contra Costa","CA","2022-08-25 15:03:27","2022-08-25 16:07:34","US/Pacific",88,88,34,29.85,10,"W",13,0,"Fair","False","False","False","True","False","False","False",64.1166666666667,"Afternoon"
3,0.230000004172325,"Entry ramp to I-65 Southbound from I-85 Westbound lane blocked due to accident.",32.366501,-86.32251,"Montgomery","Montgomery","AL","2020-01-24 06:53:29","2020-01-24 07:52:41","US/Central",52,52,94,29.78,0.88,"CALM",0,0,"Fog","False","False","False","False","False","False","False",59.2,"Night"
3,0,"Lane blocked due to crash on I-405 Northbound at Exit 38B CA-213 Western Ave.",33.85994,-118.309143,"Gardena","Los Angeles","CA","2022-04-16 12:48:44","2022-04-16 13:18:21","US/Pacific",66,66,56,30.06,10,"WSW",16,0,"Fair","False","False","False","False","False","False","False",29.6166666666667,"Afternoon"
3,0,"Lane blocked due to accident on I-87 Northbound at Exit 16 CR-33 Ballard Rd.",43.169537,-73.712646,"Gansevoort","Saratoga","NY","2020-07-04 16:08:16","2020-07-04 17:30:57","US/Eastern",86,86,33,29.53,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",82.6833333333333,"Afternoon"
3,0,"Right hand shoulder blocked due to accident on I-395 Northbound before Exit 4 Seminary Rd.",38.828526,-77.11702,"Alexandria","Alexandria","VA","2021-12-06 04:35:22","2021-12-06 05:17:54","US/Eastern",46,41,73,30,10,"S",9,0,"Partly Cloudy","False","False","False","False","False","False","False",42.5333333333333,"Night"
3,0,"Lane blocked due to accident on I-20 Westbound at Exit 61B GA-260 Glenwood Ave.",33.739643,-84.328194,"Atlanta","DeKalb","GA","2021-12-11 20:36:36","2021-12-11 21:05:39","US/Eastern",55,55,82,28.94,10,"WNW",13,0,"Cloudy","False","False","False","False","False","False","False",29.05,"Evening"
3,1.21000003814697,"Accident on entry ramp to I-10 Westbound from Garcon Point Rd Northbound.",30.569054,-87.033287,"Milton","Santa Rosa","FL","2018-11-27 05:45:05","2018-11-27 06:14:33","US/Central",34,27,79,30.08,10,"NNW",8,0,"Fair","False","False","False","False","False","False","False",29.4666666666667,"Night"
3,0,"At Biesecker Rd - Accident.",39.92853,-76.82307,"York","York","PA","2020-06-12 07:50:45","2020-06-12 08:25:43","US/Eastern",69,69,63,29.65,10,"W",5,0,"Fair","False","False","False","False","False","False","True",34.9666666666667,"Night"
3,0,"Left lane blocked due to accident on I-89 Northbound near Exit 2 NH-13 Clinton St.",43.179203,-71.567017,"Concord","Merrimack","NH","2020-02-06 10:24:53","2020-02-06 11:25:23","US/Eastern",28,23,88,29.42,3,"NNE",5,0.01,"Wintry Mix","False","False","False","False","False","False","False",60.5,"Morning"
3,0,"Right lane blocked and right hand shoulder blocked due to accident on I-45 I-45 Northbound at Exit 76.",30.176008,-95.451561,"Conroe","Montgomery","TX","2019-06-14 15:19:06","2019-06-14 16:37:14","US/Central",92,92,47,29.73,10,"SE",13,0,"Partly Cloudy","False","False","False","False","False","False","False",78.1333333333333,"Afternoon"
3,0,"Right lane blocked due to accident on I-10 Westbound before LA-427 Acadian Thwy.",30.424335,-91.150719,"Baton Rouge","East Baton Rouge","LA","2020-08-12 07:09:31","2020-08-12 07:56:27","US/Central",79,79,90,29.91,10,"WSW",6,0,"Fair","False","False","False","False","False","False","False",46.9333333333333,"Night"
3,0,"Accident on M-11 Wilson Ave at Riverbend Dr.",42.93557,-85.774429,"Grand Rapids","Kent","MI","2021-04-19 08:44:34","2021-04-19 09:14:11","US/Eastern",53,53,47,28.78,10,"WSW",16,0,"Mostly Cloudy","False","False","False","False","False","False","True",29.6166666666667,"Night"
3,0,"Two lanes blocked due to accident on Plasters Ave Southbound in Piedmont Heights.",33.811821,-84.37133,"Atlanta","Fulton","GA","2021-06-06 22:58:49","2021-06-07 00:00:57","US/Eastern",71,71,96,29.03,10,"CALM",0,0.29,"Thunder in the Vicinity","False","False","False","False","False","False","False",62.1333333333333,"Night"
3,0,"One lane blocked and shoulder blocked due to accident on I-5 Southbound at Terwilliger Blvd.",45.470173,-122.685966,"Portland","Multnomah","OR","2020-10-11 09:29:13","2020-10-11 10:28:46","US/Pacific",57,57,83,30.06,10,"S",9,0,"Cloudy","False","False","False","False","False","False","False",59.55,"Night"
3,0,"Accident on 107th Ave at Thomas Rd.",33.478939,-112.289909,"Avondale","Maricopa","AZ","2020-06-30 16:00:44","2020-06-30 17:21:49","US/Mountain",96,96,12,28.62,10,"E",3,0,"Fair","False","False","True","False","False","False","True",81.0833333333333,"Afternoon"
3,0,"Right lane blocked due to accident on I-26 Eastbound at I-526.",32.883392,-80.019562,"Charleston","Charleston","SC","2020-08-19 08:15:46","2020-08-19 09:34:46","US/Eastern",73,73,93,29.86,10,"NE",7,0,"Partly Cloudy","False","False","False","False","False","False","False",79,"Night"
3,0,"HOV lane blocked due to accident on I-5 Northbound at 188th St.",47.432682,-122.27166,"Seattle","King","WA","2020-07-31 03:31:58","2020-07-31 06:04:08","US/Pacific",67,67,61,29.45,10,"W",6,0,"Mostly Cloudy","False","False","False","False","False","False","False",152.166666666667,"Night"
3,0,"Left lane blocked due to accident on I-90 Mass Pike Westbound at Washington St.",42.356853,-71.1847,"Newton","Middlesex","MA","2020-11-23 05:55:37","2020-11-23 06:40:01","US/Eastern",50,50,100,29.9,2,"ESE",7,0.3,"Heavy Rain","False","False","False","False","False","False","False",44.4,"Night"
3,0,"Center lane blocked due to accident on I-95 Northbound at Exits 8A 8B FL-932 103rd St.",25.867542,-80.208443,"Miami","Miami-Dade","FL","2021-10-08 16:51:09","2021-10-08 17:20:56","US/Eastern",81,81,82,29.96,5,"WSW",3,0.17,"Thunder","False","False","False","False","False","False","False",29.7833333333333,"Afternoon"
3,0.469999998807907,"Entry ramp to I-95 Southbound from Nw 151st St Westbound closed due to accident.",25.913099,-80.21064,"Miami","Miami-Dade","FL","2019-10-22 08:55:38","2019-10-22 09:53:59","US/Eastern",82,82,85,30.05,10,"CALM",0,0,"Fair","False","False","True","False","False","False","False",58.35,"Night"
3,0,"Three lanes blocked and left hand shoulder blocked due to accident on I-264 Westbound at Exit 18 VA-411 Rosemont Rd.",36.838474,-76.097092,"Virginia Beach","Virginia Beach","VA","2019-11-05 09:35:54","2019-11-05 11:06:17","US/Eastern",61,61,97,30.19,1,"SSW",3,0.02,"Light Rain","False","False","False","False","False","False","False",90.3833333333333,"Night"
3,0,"Right hand shoulder blocked and 2 slow lane blocked due to accident on CA-210 Eastbound after Exit 61 Day Creek Blvd.",34.136272,-117.527122,"Rancho Cucamonga","San Bernardino","CA","2019-11-14 15:46:10","2019-11-14 16:15:34","US/Pacific",73,73,42,29.02,5,"WSW",12,0,"Mostly Cloudy","False","False","False","False","False","False","False",29.4,"Afternoon"
3,0,"Accident on I-95 Northbound after Exit 56 CR-792 Woolbright Rd.",26.515009,-80.072525,"Boynton Beach","Palm Beach","FL","2019-09-24 06:51:00","2019-09-24 08:23:16","US/Eastern",73,73,87,29.88,10,"WNW",6,0,"Mostly Cloudy","False","False","False","False","False","False","False",92.2666666666667,"Night"
3,0,"Left center right center right lane blocked and right hand shoulder blocked due to crash on I-75 Southbound at Exit 44 Dearborn St.",42.292198,-83.12838,"Detroit","Wayne","MI","2022-04-04 02:26:30","2022-04-04 05:50:36","US/Eastern",36,36,86,29.37,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",204.1,"Night"
3,0,"Left lane blocked due to accident on New Jersey Turnpike - Western Spur\t Southbound before I-80.",40.866245,-74.008545,"Teaneck","Bergen","NJ","2021-07-09 19:55:42","2021-07-09 20:24:27","US/Eastern",78,78,76,29.79,10,"WNW",3,0,"Light Rain","False","False","False","False","False","False","False",28.75,"Evening"
3,0,"Right lane blocked due to accident on I-95 Northbound at exit 22.",41.825729,-71.419891,"Providence","Providence","RI","2020-11-03 15:18:04","2020-11-03 15:47:22","US/Eastern",45,39,29,29.99,10,"WNW",14,0,"Partly Cloudy","False","False","False","False","False","False","False",29.3,"Afternoon"
3,0,"Two lanes blocked due to accident on I-88 Westbound at Exit 121 Diehl Rd.",41.799286,-88.247124,"Aurora","DuPage","IL","2020-09-20 04:51:08","2020-09-20 05:35:38","US/Central",42,42,85,29.55,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",44.5,"Night"
3,0,"Slow lane blocked due to accident on I-110 Northbound at Exit 20C Adams Blvd.",34.031918,-118.274467,"Los Angeles","Los Angeles","CA","2020-05-11 15:26:25","2020-05-11 16:24:39","US/Pacific",71,71,55,29.77,10,"W",8,0,"Fair","False","False","False","False","False","False","False",58.2333333333333,"Afternoon"
3,0.01,"Left lane closed due to accident on I-94 both ways at IL-176 Park Ave.",42.280056,-87.911949,"Libertyville","Lake","IL","2016-12-11 03:56:43","2016-12-11 04:25:55","US/Central",26.1,18.4,88,30.19,2.5,"South",6.9,0,"Light Snow","False","False","False","False","False","False","False",29.2,"Night"
3,1.355,"Between WA-524/Alderwood M Pky/Exit 181 and 220th St/Exit 179 - Multi-vehicle accident involving vehicle. 4 lanes blocked.",47.818734,-122.283702,"Lynnwood","Snohomish","WA","2019-05-28 19:03:03","2019-05-28 19:31:01","US/Pacific",64,64,63,29.41,10,"SW",8,0,"Partly Cloudy","False","False","False","False","False","False","False",27.9666666666667,"Evening"
3,13.6099996566772,"Right lane blocked due to accident on I-90 Westbound between Exit 27 NY-30 and Exit 28 Riverside Dr.",42.946709,-74.35955,"Fultonville","Montgomery","NY","2021-08-18 14:53:31","2021-08-18 15:23:03","US/Eastern",82,82,66,29.76,15,"E",6,0,"Partly Cloudy","False","False","False","False","False","False","False",29.5333333333333,"Afternoon"
3,0,"One lane closed due to accident on I-87 Southbound at Excit 17s.",40.844788,-73.925468,"Bronx","Bronx","NY","2019-08-21 08:42:33","2019-08-21 09:56:53","US/Eastern",80,80,76,29.94,10,"S",6,0,"Mostly Cloudy","False","False","False","False","False","False","False",74.3333333333333,"Night"
3,0,"Lane blocked due to accident on I-75 Southbound before North Ave.",33.771023,-84.390472,"Atlanta","Fulton","GA","2019-12-14 20:46:34","2019-12-14 23:18:57","US/Eastern",40,40,89,29.02,10,"CALM",0,0,"Fair","False","False","False","True","False","False","False",152.383333333333,"Evening"
3,0,"Left lane blocked due to accident on I-195 Westbound at Exit 3 Gano St.",41.819248,-71.389572,"Providence","Providence","RI","2019-05-04 11:36:08","2019-05-04 12:05:47","US/Eastern",59,59,87,29.86,10,"N",8,0,"Cloudy","False","False","False","False","False","False","False",29.65,"Morning"
3,0,"Right lane blocked and right hand shoulder blocked due to accident on I-285 Westbound at Ashford Dunwoody Rd.",33.918056,-84.338028,"Atlanta","DeKalb","GA","2021-05-17 08:36:15","2021-05-17 09:05:51","US/Eastern",66,66,68,29.17,10,"S",3,0,"Fair","False","False","False","False","False","False","False",29.6,"Night"
3,0,"Left lane blocked due to accident on I-95 Southbound at Aramingo Ave.",39.997684,-75.082138,"Philadelphia","Philadelphia","PA","2021-08-27 19:26:22","2021-08-27 20:08:47","US/Eastern",80,80,71,29.97,10,"ENE",6,0,"Fair","False","False","False","False","False","False","False",42.4166666666667,"Evening"
3,0,"Queueing traffic and right lane blocked due to crash on I-87 Southbound before Exit 11 Van Cortlandt Park.",40.887314,-73.894676,"Bronx","Bronx","NY","2022-08-19 08:08:45","2022-08-19 08:54:52","US/Eastern",75,75,53,30.03,10,"W",3,0,"Fair","False","False","False","True","False","False","False",46.1166666666667,"Night"
3,0,"Two lanes blocked due to accident on I-10 Westbound at Exit 160 LA-3064 Essen Ln.",30.407621,-91.101707,"Baton Rouge","East Baton Rouge","LA","2020-11-09 14:52:42","2020-11-09 15:22:15","US/Central",80,80,64,29.88,10,"ESE",8,0,"Fair","False","False","False","False","False","False","False",29.55,"Afternoon"
3,0,"Accident on I-5 Northbound at Exit 36 CR-S6 Via De La Valle.",32.98534,-117.254814,"Del Mar","San Diego","CA","2019-07-26 16:05:52","2019-07-26 16:35:52","US/Pacific",86,86,44,29.44,10,"WNW",9,0,"Fair","False","False","False","False","False","False","False",30,"Afternoon"
3,2.39000010490417,"Left lane blocked due to accident on I-39 Northbound between US-10 and WI-66.",44.540737,-89.544266,"Stevens Point","Portage","WI","2020-05-15 16:45:08","2020-05-15 17:59:39","US/Central",67,67,36,28.78,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",74.5166666666667,"Afternoon"
3,0,"At Mass/Rhode Island State Line - Accident. Two lanes blocked.",41.80653,-71.33888,"Seekonk","Bristol","MA","2020-04-07 08:15:42","2020-04-07 08:30:42","US/Eastern",50,50,36,29.87,10,"W",8,0,"Partly Cloudy","False","False","False","False","False","False","False",15,"Night"
3,0,"Right lane blocked due to accident on I-5 Southbound near 70th Ave.",47.241379,-122.34156,"Fife","Pierce","WA","2021-04-08 20:01:05","2021-04-08 20:33:08","US/Pacific",48,44,47,29.95,10,"W",10,0,"Fair","False","False","False","False","False","False","False",32.05,"Evening"
3,0,"Two lanes blocked due to accident on I-5 Southbound at Exit 183 Templin Hwy.",34.502537,-118.627472,"Castaic","Los Angeles","CA","2016-08-27 06:21:43","2016-08-27 07:06:43","US/Pacific",63,63,84,29.1,5,"CALM",0,0,"Cloudy","False","False","False","False","False","False","False",45,"Night"
3,0,"Two left lane blocked due to accident on I-35 Northbound at Exit 1C West Pennway St.",39.086407,-94.59214,"Kansas City","Jackson","MO","2020-02-04 17:02:03","2020-02-04 17:31:29","US/Central",33,24,50,29.26,9,"NNE",12,0,"Light Snow","False","False","False","False","False","False","False",29.4333333333333,"Afternoon"
3,0,"Right lane blocked and right hand shoulder blocked due to accident on I-44 Westbound at i-64.",38.619949,-90.189766,"Saint Louis","St. Louis City","MO","2021-07-29 06:50:58","2021-07-29 07:20:28","US/Central",77,77,96,29.58,6,"CALM",0,0,"Fair","False","False","False","False","False","False","False",29.5,"Night"
3,0,"Left lane blocked due to accident on I-235 Eastbound at Exits 7 7A 7B Martin Luther King Jr Pkwy.",41.595798,-93.640266,"Des Moines","Polk","IA","2020-10-30 11:39:11","2020-10-30 14:07:04","US/Central",44,40,58,29.25,10,"SSE",8,0,"Fair","False","False","False","False","False","False","False",147.883333333333,"Morning"
3,0,"Lane blocked due to accident on I-90 Dan Ryan Expy Eastbound at 35th St.",41.831715,-87.630501,"Chicago","Cook","IL","2021-10-25 07:26:28","2021-10-25 08:42:12","US/Central",50,50,83,29.05,5,"NE",26,0.02,"Light Rain / Windy","False","False","False","False","False","False","False",75.7333333333333,"Night"
3,0,"Right lane blocked and right hand shoulder blocked due to accident on I-45 Gulf Fwy Northbound at Telephone rd.",29.699673,-95.292114,"Houston","Harris","TX","2020-06-10 10:26:49","2020-06-10 11:12:26","US/Central",85,85,29,30.02,10,"NNE",12,0,"Mostly Cloudy","False","False","False","False","False","False","False",45.6166666666667,"Morning"
3,0,"Accident on I-10 Eastbound at Exit 32 Opelousas St.",30.243595,-93.183975,"Lake Charles","Calcasieu","LA","2019-08-22 12:49:48","2019-08-22 13:49:14","US/Central",81,81,84,29.98,7,"CALM",0,0,"Mostly Cloudy","False","False","False","False","False","False","False",59.4333333333333,"Afternoon"
3,0,"Slow lane blocked due to accident on I-5 Southbound at Beswick St.",34.024296,-118.20314,"Los Angeles","Los Angeles","CA","2020-01-06 18:45:10","2020-01-06 20:10:52","US/Pacific",65,65,26,30.02,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",85.7,"Evening"
3,0,"Left & 3 middle lane blocked due to accident on GA-400 Southbound at I-285 .",33.906185,-84.358948,"Atlanta","Fulton","GA","2019-12-22 08:22:31","2019-12-22 10:39:05","US/Eastern",40,35,86,29.21,6,"VAR",7,0.05,"Light Rain","False","False","False","False","False","False","False",136.566666666667,"Night"
3,0.191,"At Venice - Accident. Left lane blocked.",27.194108,-82.48953,"Osprey","Sarasota","FL","2019-05-13 10:08:46","2019-05-13 10:37:23","US/Eastern",84,84,74,29.87,10,"SSW",13,0,"Fair","False","False","False","False","False","False","False",28.6166666666667,"Morning"
3,0,"Lane blocked due to accident on I-635 Eastbound at Exit 15 Royal Ln.",32.893719,-96.711884,"Dallas","Dallas","TX","2022-01-21 10:54:23","2022-01-21 11:23:59","US/Central",31,26,40,29.96,10,"E",5,0,"Fair","False","False","False","False","False","False","False",29.6,"Morning"
